journalID,volumeID,year,volume
ed21e87e-0016-45c3-84c4-bb4fe7b2e123,jqpv5a7z-kgsg-exng-bmxv-tch4ubgap355,2017,8
ed21e87e-0016-45c3-84c4-bb4fe7b2e123,n3jrfndq-07xy-ecgx-ohiu-njf8js4kl0l9,2018,1
ed21e87e-0016-45c3-84c4-bb4fe7b2e123,av19rhyl-p97s-o89y-z880-36g0836y8b5a,2018,2
ed21e87e-0016-45c3-84c4-bb4fe7b2e123,1pwtgzpq-016f-w4ay-focg-j48o3frxtwfh,2018,3
ed21e87e-0016-45c3-84c4-bb4fe7b2e123,rhix5b8g-48z9-eewo-05sh-3mrmkp4cph6g,2018,4
73d093c1-8337-42f4-81eb-8432fff98988,lafu72qi-yixr-5gmy-vxmq-oku1e9f5n25s,1999,1
73d093c1-8337-42f4-81eb-8432fff98988,dw1msr6g-dod8-zmy5-e9ab-9gcsvdy5voa9,1999,2
73d093c1-8337-42f4-81eb-8432fff98988,uc4yptfj-mwqz-qn9g-j0mx-c1tnok6hxns9,1999,3
73d093c1-8337-42f4-81eb-8432fff98988,5a1uurvf-cxb9-ia5e-9q6m-f5rcpy4wypgh,2000,1
73d093c1-8337-42f4-81eb-8432fff98988,9tdgw3mq-55js-5019-6xax-lwusrbsd9zpv,2000,2
73d093c1-8337-42f4-81eb-8432fff98988,kbb7qnh8-pu6e-kjau-8z1z-ocb1sd3mo76j,2000,3
73d093c1-8337-42f4-81eb-8432fff98988,4i69seh7-a2k9-d35c-m8zv-vlnlde14wvge,2000,4
73d093c1-8337-42f4-81eb-8432fff98988,ohj5dszh-zmh2-5sw5-agxs-gyo60ixh4emw,2000,5
73d093c1-8337-42f4-81eb-8432fff98988,sbzvtbtf-q4p8-gg6z-jth0-qipshhpm0aov,2000,6
73d093c1-8337-42f4-81eb-8432fff98988,hthihts2-hj75-k1ub-7urk-mg6elvtugrv6,2001,1
73d093c1-8337-42f4-81eb-8432fff98988,kar8y6my-oiog-fccq-rzrz-dww4atryloy0,2001,2
73d093c1-8337-42f4-81eb-8432fff98988,hkic4hqn-qp9n-i665-murb-g7amyj1ui7f3,2002,1
73d093c1-8337-42f4-81eb-8432fff98988,ou1hlyr3-pr5c-37ku-yfzt-r4myxg87d59s,2002,2
73d093c1-8337-42f4-81eb-8432fff98988,o4vq8lzw-4ub0-g5v9-69b8-yhgzqzynixpu,2002,3
73d093c1-8337-42f4-81eb-8432fff98988,x8nhh8bn-23ms-zecx-g6xl-fwv5a49xq8vp,2002,4
73d093c1-8337-42f4-81eb-8432fff98988,fqp3n5c6-ciwg-7tuq-jvpn-e5n0rlsrlmkl,2002,5
73d093c1-8337-42f4-81eb-8432fff98988,aon4bvwb-036n-d09t-1h97-te9lzzfnokuk,2002,6
73d093c1-8337-42f4-81eb-8432fff98988,mq9xb3g5-38pg-7ojq-jatt-d1t2rz97qu4z,2002,7
73d093c1-8337-42f4-81eb-8432fff98988,g8g311ne-cx1z-2s6w-4x5r-b4csolpeebz5,2002,8
73d093c1-8337-42f4-81eb-8432fff98988,yh6h4jue-pisl-9hi1-9pgy-5xgaxmxilb6s,2002,9
73d093c1-8337-42f4-81eb-8432fff98988,clt27ew4-4m24-xh9l-dqg8-keeiuipuoyfa,2003,1
73d093c1-8337-42f4-81eb-8432fff98988,03n720ha-j1h5-rh17-5j6l-qipgrue9flro,2003,2
73d093c1-8337-42f4-81eb-8432fff98988,yc3d4rzp-of9a-v9ei-mlfg-m2kok1eaytwg,2003,3
73d093c1-8337-42f4-81eb-8432fff98988,frm6w1yx-is72-gox2-m7f0-e7hgqc4hut3s,2003,4
73d093c1-8337-42f4-81eb-8432fff98988,rkvult60-a51i-mqih-tq33-6geojus93p9h,2003,5
73d093c1-8337-42f4-81eb-8432fff98988,4qs3cr2a-220e-du6s-76jq-k12cg30yw506,2003,6
73d093c1-8337-42f4-81eb-8432fff98988,b05kp6zw-lz73-iaup-6wr8-l90r8zaefzx8,2003,7
73d093c1-8337-42f4-81eb-8432fff98988,t8aop0uo-z0ru-4f61-kiwc-xajubm6zucik,2003,8
73d093c1-8337-42f4-81eb-8432fff98988,d89g2bkj-npzp-g0rg-bors-2bty59ltfhug,2003,9
73d093c1-8337-42f4-81eb-8432fff98988,urpomcyp-7jb0-h3il-ixzr-3lyq31uzk2ia,2003,10
7c599b54-fd06-4041-a1ff-cc9c365a7674,jkp7hkin-bn4v-4d6q-ir7i-byczoej0tzp5,1992,1
7c599b54-fd06-4041-a1ff-cc9c365a7674,selblkal-au2j-fyae-ev0c-14jivcvhnzgm,1992,2
7c599b54-fd06-4041-a1ff-cc9c365a7674,v6za7psr-1qo7-0m6z-nv6u-pfvlp2f1xned,1992,3
7c599b54-fd06-4041-a1ff-cc9c365a7674,m726n41e-lo8j-f6iu-qjhw-c5a2kvfa1j6c,1993,1
7c599b54-fd06-4041-a1ff-cc9c365a7674,7e4q86f4-f93d-mwsh-026w-8hxizi79m78j,1993,2
7c599b54-fd06-4041-a1ff-cc9c365a7674,9m78g94f-s6xu-t0vb-qg5j-7fwfu7tvn7no,1993,3
7c599b54-fd06-4041-a1ff-cc9c365a7674,2u2aw980-w932-78l6-l51t-5fz0g4y2zn3b,1993,4
7c599b54-fd06-4041-a1ff-cc9c365a7674,plow2v24-avei-16iu-kx2j-ezls44gi34es,1993,5
7c599b54-fd06-4041-a1ff-cc9c365a7674,2z64sd7g-xkxa-qlxx-qwrn-0wqsgsxc3q02,1993,6
7c599b54-fd06-4041-a1ff-cc9c365a7674,m4ypy2jb-gki6-99jm-5amg-mga20dfn9sju,1994,1
7c599b54-fd06-4041-a1ff-cc9c365a7674,sfu2cvo3-c3mw-mc20-5ag4-9n9lgrcqdj26,1994,2
7c599b54-fd06-4041-a1ff-cc9c365a7674,vcfmglso-gkw6-uqay-x4i9-mp7umjternun,1994,3
7c599b54-fd06-4041-a1ff-cc9c365a7674,d34376yt-67cv-vnb7-gvj4-9ozw5a5h3mq6,1994,4
7c599b54-fd06-4041-a1ff-cc9c365a7674,bforjoup-821l-qava-rzaf-updvprf4ygfs,1995,1
7c599b54-fd06-4041-a1ff-cc9c365a7674,moeax9hq-d6po-xnxs-f1gs-7c3pde0118xg,1995,2
7c599b54-fd06-4041-a1ff-cc9c365a7674,5vh0rfle-og7a-xqi8-q6hg-mz3zalylg3lk,1995,3
7c599b54-fd06-4041-a1ff-cc9c365a7674,lkga01db-4dyy-kkrv-zmsv-iwjq4f8tw32n,1995,4
7c599b54-fd06-4041-a1ff-cc9c365a7674,yi9a5goj-r5nd-cls4-im9l-5py0g4vzlyx6,1995,5
7c599b54-fd06-4041-a1ff-cc9c365a7674,1yu6apcb-l5yx-2iro-02p3-im8eamupbcxi,1995,6
7c599b54-fd06-4041-a1ff-cc9c365a7674,5ef6jag9-38lj-ymlj-rzeb-68pre4xmz045,1995,7
7c599b54-fd06-4041-a1ff-cc9c365a7674,uwu4roah-af7k-qpx0-0yfb-ieotw3t7b0tc,1995,8
7c599b54-fd06-4041-a1ff-cc9c365a7674,zuyrcjmx-is11-c0tx-keh6-yya41kw3c51k,1995,9
7c599b54-fd06-4041-a1ff-cc9c365a7674,dh6fiycx-n0ee-wiwo-oubh-b4fpryqa27ey,1995,10
7c599b54-fd06-4041-a1ff-cc9c365a7674,qbebhiwn-3r9l-9yrn-b8ts-ubzjlpyuvf8u,1996,1
7c599b54-fd06-4041-a1ff-cc9c365a7674,wh6oiz7e-r5fs-xvrd-uzah-qi9yj4t7l8w1,1996,2
7c599b54-fd06-4041-a1ff-cc9c365a7674,c8d4j648-u9d1-oo7q-f5ja-iyv386eqf81j,1996,3
7c599b54-fd06-4041-a1ff-cc9c365a7674,u2tujv8f-5swa-u12v-7vzx-zniodq9p47ft,1997,1
7c599b54-fd06-4041-a1ff-cc9c365a7674,zxlz9w3t-5rmt-r9rt-9uwb-2afa5ax6g999,1997,2
7c599b54-fd06-4041-a1ff-cc9c365a7674,18y6811d-n781-d1va-bq9l-42zx9exkdwj2,1997,3
7c599b54-fd06-4041-a1ff-cc9c365a7674,3ta47sin-qks6-mino-5npo-097znp4w3rlz,1997,4
7c599b54-fd06-4041-a1ff-cc9c365a7674,ayukv3z8-po92-x90x-j66l-ysnlmvlm4ums,1997,5
7c599b54-fd06-4041-a1ff-cc9c365a7674,9bhf9yjn-ip9m-hk67-rlil-ol0yfazukx1a,1997,6
7c599b54-fd06-4041-a1ff-cc9c365a7674,imlwpbwq-7joi-37zs-z6sd-135s6n4oop7e,1997,7
7c599b54-fd06-4041-a1ff-cc9c365a7674,vbe7t9pb-wrgm-38jx-lfl9-7qc6ljsmoa2b,1997,8
7c599b54-fd06-4041-a1ff-cc9c365a7674,svr9bebj-lkab-nu00-yf8r-xjarg7uas7d0,1997,9
7c599b54-fd06-4041-a1ff-cc9c365a7674,inbctnkg-0xia-hv27-en4g-ddyq5473hxux,1998,1
7c599b54-fd06-4041-a1ff-cc9c365a7674,cbbljd37-3c5b-icpp-zytm-jsdblu2rioy8,1998,2
7c599b54-fd06-4041-a1ff-cc9c365a7674,9penrw2s-6350-fb6e-m1v7-nb80g03m1huy,1998,3
7c599b54-fd06-4041-a1ff-cc9c365a7674,n0n32a0j-f3lv-v1pu-x5m9-q9os4ev57j6l,1998,4
7c599b54-fd06-4041-a1ff-cc9c365a7674,i2wq2kyc-khbd-hs6d-4ju5-cony405na100,1998,5
4942ecb2-e091-400d-9bb0-f756783ef8f6,ves8f2lu-w4jk-ne7o-9awv-y0ue3ehr4ppg,2008,1
4942ecb2-e091-400d-9bb0-f756783ef8f6,34pv8zdy-b21d-w3re-ij7q-85hqchfrumnv,2008,2
4942ecb2-e091-400d-9bb0-f756783ef8f6,lsni5pl7-9r5o-bpg3-wvln-rbbrabb7jjuc,2008,3
4942ecb2-e091-400d-9bb0-f756783ef8f6,myncpvzc-wxnb-9ub5-1inl-kdi35zkn52j2,2008,4
4942ecb2-e091-400d-9bb0-f756783ef8f6,zyylqfs0-hz62-da03-u5d3-y1ccpivt3gzq,2008,5
4942ecb2-e091-400d-9bb0-f756783ef8f6,5b72ja3u-lkta-yn5g-63vo-fy1w1pridnos,2008,6
4942ecb2-e091-400d-9bb0-f756783ef8f6,f7szgtx2-zr1k-afvp-4xio-mrkdxabkzzye,2009,1
4942ecb2-e091-400d-9bb0-f756783ef8f6,xnz729ts-lqvk-tpw6-8grp-sbjexd3kqhc7,2010,1
4942ecb2-e091-400d-9bb0-f756783ef8f6,ih3aqvsv-8cgv-p5vq-ka8t-8q1iqwv24mmj,2010,2
4942ecb2-e091-400d-9bb0-f756783ef8f6,ejhtb8rc-ilxq-n7xo-hipe-e393kaihd74b,2010,3
4942ecb2-e091-400d-9bb0-f756783ef8f6,7hfikhm9-h6gd-0afr-q8sw-rcx6n22xb28i,2010,4
4942ecb2-e091-400d-9bb0-f756783ef8f6,ians93y5-tmcp-n07a-fkyp-ctr1hqx6j2na,2010,5
4942ecb2-e091-400d-9bb0-f756783ef8f6,zkbe9dpl-jkrd-44zi-0boj-j8i9yhkx9xzx,2010,6
4942ecb2-e091-400d-9bb0-f756783ef8f6,14xp1jho-ccz8-l5q8-ao09-lo5jlw0xcxmf,2010,7
cb7cebce-dce4-46e7-b100-0cb8b3259d45,u17cv3av-rtdn-rppo-5ruj-n6e9cbd7plj7,2010,1
cb7cebce-dce4-46e7-b100-0cb8b3259d45,64668qgq-m50p-956s-mam1-eb79gdnoj096,2010,2
cb7cebce-dce4-46e7-b100-0cb8b3259d45,j0dg4pr2-qkar-ymy0-5g8c-85an4b5uf64j,2010,3
cb7cebce-dce4-46e7-b100-0cb8b3259d45,u2x4f96o-iuma-8vgu-c6tf-og1a3luu1sfv,2010,4
cb7cebce-dce4-46e7-b100-0cb8b3259d45,o9cyjbrs-8tn4-2c5n-qh4x-u2goucg83dhm,2010,5
cb7cebce-dce4-46e7-b100-0cb8b3259d45,egaedgif-9rkq-zzoy-tyzn-9py1ner8xocq,2010,6
cb7cebce-dce4-46e7-b100-0cb8b3259d45,54qq629d-jp5q-qnbn-9aiy-fd6kkl5tqla9,2010,7
cb7cebce-dce4-46e7-b100-0cb8b3259d45,dp07xi04-qurx-lbje-c6q8-35ftdsdk9xsw,2010,8
cb7cebce-dce4-46e7-b100-0cb8b3259d45,q17654qh-a8hy-u59d-k1x1-a9q5bk4us668,2010,9
cb7cebce-dce4-46e7-b100-0cb8b3259d45,ma5gj08m-hulk-67b5-kgkn-esz0an1x4iet,2010,10
cb7cebce-dce4-46e7-b100-0cb8b3259d45,4683ri8n-yvqf-crm7-fxkr-9xgx4e0h4vuv,2011,1
cb7cebce-dce4-46e7-b100-0cb8b3259d45,dj9e8gfq-u3ek-49nj-ehml-xvyf0qyses9z,2011,2
cb7cebce-dce4-46e7-b100-0cb8b3259d45,22g98bfn-pnk8-zk3w-r3ya-p9o18vgn4vqy,2012,1
cb7cebce-dce4-46e7-b100-0cb8b3259d45,qup4bbec-3bsj-7xoe-thsu-g2x7uxj3etlj,2012,2
cb7cebce-dce4-46e7-b100-0cb8b3259d45,xvhz59f1-oa4d-g5gt-huf3-4nobr25z21f7,2012,3
cb7cebce-dce4-46e7-b100-0cb8b3259d45,q2smfdgl-r4hf-dsb5-n8if-7l5m944agd64,2012,4
cb7cebce-dce4-46e7-b100-0cb8b3259d45,861dmxtj-ww5k-wb47-fgwf-g0sxsekv4ggz,2012,5
cb7cebce-dce4-46e7-b100-0cb8b3259d45,mhe4led3-l4ws-2wnc-9r0u-8vedc0c0xpu8,2012,6
cb7cebce-dce4-46e7-b100-0cb8b3259d45,y13bg7w5-0711-50jl-ihn0-x9tpmg70bn0q,2012,7
cb7cebce-dce4-46e7-b100-0cb8b3259d45,ymvj4tek-tp22-raxr-dnbo-chmcmjm2cjwm,2013,1
cb7cebce-dce4-46e7-b100-0cb8b3259d45,73ewohgt-petv-rwfl-vhpj-iu5j40dul9kx,2013,2
cb7cebce-dce4-46e7-b100-0cb8b3259d45,4rd372i9-8alx-435m-vz33-qm5p4lkebatd,2013,3
cb7cebce-dce4-46e7-b100-0cb8b3259d45,znev2of0-x2jy-68zs-gsl5-t7nj7223t2i5,2013,4
cb7cebce-dce4-46e7-b100-0cb8b3259d45,b34mhr9y-sstd-0n9t-814c-n3i9icd85c2m,2014,1
cb7cebce-dce4-46e7-b100-0cb8b3259d45,gszl9uao-om95-vf3h-72fh-l3dfaw3tl9es,2014,2
cb7cebce-dce4-46e7-b100-0cb8b3259d45,6ncyjnhy-zj2b-jzwh-o3dr-gy0qjyp8oh21,2015,1
cb7cebce-dce4-46e7-b100-0cb8b3259d45,qh34tcd4-6cl2-mgzv-6p24-8v41b617kxof,2015,2
cb7cebce-dce4-46e7-b100-0cb8b3259d45,mzoix12r-lcwq-5xpa-z52i-ui2uwjue3u5t,2016,1
cb7cebce-dce4-46e7-b100-0cb8b3259d45,tx6n170f-ouf3-i616-80c2-9c3nw59pmhbg,2016,2
cb7cebce-dce4-46e7-b100-0cb8b3259d45,i3v45tl4-qslj-hicx-4znv-c7g0e920g0e9,2016,3
3c88d731-8e9f-44ce-925f-7f127f3058c3,uarjvuru-f6c9-6v2k-vgx7-qilz4g3gdne6,2023,1
3c88d731-8e9f-44ce-925f-7f127f3058c3,vl5jwy1o-91wo-djni-d1pu-ekg6vo320290,2023,2
3c88d731-8e9f-44ce-925f-7f127f3058c3,d5zw326e-10bg-hawj-r9na-26kwtd8ewdxp,2023,3
3c88d731-8e9f-44ce-925f-7f127f3058c3,k4m7ej7v-ylf6-p902-udtp-ichqz0yodetg,2023,4
3c88d731-8e9f-44ce-925f-7f127f3058c3,i49kbvjs-qeyh-9zhd-m71i-uy8x4tmgkwsi,2023,5
3c88d731-8e9f-44ce-925f-7f127f3058c3,8thxt8i6-p47q-tiix-2083-ibtzemiu3v1n,2023,6
3c88d731-8e9f-44ce-925f-7f127f3058c3,vw1eewgr-3ztk-iyco-brvv-ifyk5v5yfjiu,2023,7
3c88d731-8e9f-44ce-925f-7f127f3058c3,1cd84azr-84vo-qbi3-lgdl-xhfdajm5eac9,2023,8
3c88d731-8e9f-44ce-925f-7f127f3058c3,h2l2tdoq-251w-kin4-rsn1-x08id5rzafww,2023,9
3c88d731-8e9f-44ce-925f-7f127f3058c3,4i3ys1mc-faij-yhpr-uifz-t2aqmi3ikt4c,2023,10
3c88d731-8e9f-44ce-925f-7f127f3058c3,hqmv2mmz-49jt-acxm-2cst-x0jbdctam35h,2024,1
3c88d731-8e9f-44ce-925f-7f127f3058c3,demwum4f-e9mc-a5um-clti-9qdzldhxbky9,2024,2
3c88d731-8e9f-44ce-925f-7f127f3058c3,uzobjbbm-7v9f-wtdn-6y1i-04a6e7kayep4,2024,3
3c88d731-8e9f-44ce-925f-7f127f3058c3,78tluo1c-y3n1-74xq-waxx-nzxlwdv5sax7,2024,4
3c88d731-8e9f-44ce-925f-7f127f3058c3,ywnma0gv-w6zg-2s3p-cp9o-n0jilmylfu7k,2024,5
3c88d731-8e9f-44ce-925f-7f127f3058c3,fy037ixv-8iti-bl6d-wnfl-gf2opmwuh8n5,2024,6
3c88d731-8e9f-44ce-925f-7f127f3058c3,a3j0w7p4-0m1f-3jzj-jfof-8zc3csbzeshw,2024,7
3c88d731-8e9f-44ce-925f-7f127f3058c3,fgdsfyne-6o53-4m9s-rt39-0xsydonnjn28,2024,8
3c88d731-8e9f-44ce-925f-7f127f3058c3,tsiut1bi-djzu-cjby-1gbx-o7k5afy8g5bl,2025,1
3c88d731-8e9f-44ce-925f-7f127f3058c3,dzqj1pb0-ab5s-ajvl-1w5c-uikp70ylt8zj,2025,2
3c88d731-8e9f-44ce-925f-7f127f3058c3,fpql6wjd-jl8s-ywp7-ysaz-7hsptqnprg86,2025,3
3c88d731-8e9f-44ce-925f-7f127f3058c3,mmgtrmws-s23s-e5k2-fb23-fws6u50xtmx5,2025,4
3c88d731-8e9f-44ce-925f-7f127f3058c3,xfbbxb7j-2r73-udoe-3uao-2xdacihs0o3f,2025,5
3c88d731-8e9f-44ce-925f-7f127f3058c3,ljl2oa4c-yrtc-d3tm-af5y-2fu3zz71jhof,2025,6
3c88d731-8e9f-44ce-925f-7f127f3058c3,eb41x4y6-2cmd-0yno-ipv6-0hh0xitjcwb6,2026,1
3c88d731-8e9f-44ce-925f-7f127f3058c3,ul5zij59-nx9s-go6b-ffis-kgmcl4384oas,2026,2
3c88d731-8e9f-44ce-925f-7f127f3058c3,1mk0lg0l-1l9b-t6jl-r9rq-07sw7ur6u58d,2026,3
6127bb81-72e6-4b69-8252-8f9ef3f89138,javgorrj-t0n1-4ssb-vxhm-28quzr1vzyla,2001,1
6127bb81-72e6-4b69-8252-8f9ef3f89138,8p0lg9im-2o00-f2av-95um-nt6lhuvbntg2,2001,2
6127bb81-72e6-4b69-8252-8f9ef3f89138,s7hvwapk-shqj-nsk3-nvcx-qw0g7sl8ucov,2001,3
6127bb81-72e6-4b69-8252-8f9ef3f89138,tdmpkjcd-ntq4-zai6-7bxf-sz2qglvuu679,2001,4
6127bb81-72e6-4b69-8252-8f9ef3f89138,oiyd81a8-kzbm-omdo-c6r6-qk5de0136qid,2001,5
6127bb81-72e6-4b69-8252-8f9ef3f89138,2yzmiizt-ef6n-r6x1-7gvf-kqg7xf2rh8pn,2001,6
6127bb81-72e6-4b69-8252-8f9ef3f89138,8ht8kj5q-a18l-h3mh-rn4u-0q22ytzqf0zp,2001,7
6127bb81-72e6-4b69-8252-8f9ef3f89138,xusbmlog-ywhb-avsh-a2mq-j7vi5s2120tv,2001,8
6127bb81-72e6-4b69-8252-8f9ef3f89138,1ewjzg3n-us3b-ypnw-h6h8-ch3a1dom7my7,2002,1
6127bb81-72e6-4b69-8252-8f9ef3f89138,44368m67-zgd8-d0bw-azwv-muj51g7nuvhj,2002,2
6127bb81-72e6-4b69-8252-8f9ef3f89138,int8kbde-qg9y-94xf-rocf-kmf1heq65x03,2002,3
6127bb81-72e6-4b69-8252-8f9ef3f89138,v5uo0b39-vvox-djb0-iey1-nxcqfffywszg,2003,1
6127bb81-72e6-4b69-8252-8f9ef3f89138,rpi4prsb-xzyu-caez-xc7v-alknawtka18f,2003,2
6127bb81-72e6-4b69-8252-8f9ef3f89138,wevvn6iw-8hi7-r79s-vl5g-65stv3xq23mq,2003,3
6127bb81-72e6-4b69-8252-8f9ef3f89138,z08kkdjv-4jmq-vgi7-096v-p3bcblhq8vqg,2003,4
6127bb81-72e6-4b69-8252-8f9ef3f89138,iqkomlv7-1sna-ykyx-5kgj-kcpjj3ul9cwj,2003,5
6127bb81-72e6-4b69-8252-8f9ef3f89138,wie5i45k-cx45-taoc-74ba-86g8urh7xyhs,2003,6
6127bb81-72e6-4b69-8252-8f9ef3f89138,m71bgq67-zh8c-49n4-8ia2-r5oz2oayp1e9,2003,7
6127bb81-72e6-4b69-8252-8f9ef3f89138,a8tcv1rk-eg4b-lf7a-yer4-ea9iuqffcba1,2003,8
6127bb81-72e6-4b69-8252-8f9ef3f89138,f1v7zh9s-zn3q-po06-rmpr-gfoxo9h9fxc6,2003,9
6127bb81-72e6-4b69-8252-8f9ef3f89138,2gq7zsyz-28fd-kg44-uskw-0cz1n0df3mz3,2003,10
6127bb81-72e6-4b69-8252-8f9ef3f89138,ahuppwjj-0cqa-hn5b-uri2-xkuo9ohbe5z9,2004,1
25413fce-daa6-4966-89bc-55e0298dff26,dq5n2myq-co3r-mqns-w17q-9v0punhbchr2,2019,1
25413fce-daa6-4966-89bc-55e0298dff26,3k2h47hk-cmiv-i64d-wgtx-dfds94pvju12,2019,2
25413fce-daa6-4966-89bc-55e0298dff26,foo3vmwi-axjr-eyen-s0q6-8kt80igngzqr,2019,3
25413fce-daa6-4966-89bc-55e0298dff26,e2y9oage-pzgx-chl3-v87q-llgnjovkwmlu,2019,4
25413fce-daa6-4966-89bc-55e0298dff26,z4j8i1qj-ba3d-ytke-9mwj-qx0nr5kcxiwq,2020,1
25413fce-daa6-4966-89bc-55e0298dff26,4nfmqzxy-webg-r2cf-g984-m7fb7je45fu7,2020,2
25413fce-daa6-4966-89bc-55e0298dff26,er7kivgx-v6dx-5c53-0323-va3f3eyt3go3,2020,3
25413fce-daa6-4966-89bc-55e0298dff26,je539xta-q10e-k4zd-lrqg-d1tbobxnlfrm,2020,4
25413fce-daa6-4966-89bc-55e0298dff26,u2c571qi-cn4j-f3bp-p8ll-jp4kbirbek7b,2020,5
25413fce-daa6-4966-89bc-55e0298dff26,zwmyaxjm-iet9-t3lz-2aq8-n0rnmfdjo879,2020,6
25413fce-daa6-4966-89bc-55e0298dff26,h159sqe7-ep4t-e9hd-a5h1-3360xej33it4,2020,7
25413fce-daa6-4966-89bc-55e0298dff26,wf5traih-vtnx-qrt3-kzsu-266d0j6n2s1h,2020,8
25413fce-daa6-4966-89bc-55e0298dff26,tz695fw3-ggt5-bhog-czh1-eogl1y3h0zyp,2020,9
25413fce-daa6-4966-89bc-55e0298dff26,9enf7hbn-hsdo-arnh-3ryw-630xv57wy4n3,2020,10
25413fce-daa6-4966-89bc-55e0298dff26,0nankjke-su9k-qwcz-bd8q-x75lpxo9l46e,2021,1
25413fce-daa6-4966-89bc-55e0298dff26,6om6rbi1-beqj-s573-rn3l-akjsh8aw1v6r,2021,2
25413fce-daa6-4966-89bc-55e0298dff26,vcch0t81-a4kh-f30k-f0vf-iwx7uvdidjta,2021,3
25413fce-daa6-4966-89bc-55e0298dff26,mn2mmzzp-yr3g-takb-olvu-j3kx9z7x1442,2021,4
25413fce-daa6-4966-89bc-55e0298dff26,29dbpzit-5zzj-fie2-x9bp-67clb44kyru1,2021,5
25413fce-daa6-4966-89bc-55e0298dff26,ghbwkr68-m7sb-k3ws-ots2-soqh5qe99bkp,2022,1
25413fce-daa6-4966-89bc-55e0298dff26,dgon4afb-vjqt-wol5-asdg-vxmmd730sfcf,2022,2
25413fce-daa6-4966-89bc-55e0298dff26,qj8v8dl3-mmgg-4bbf-7ldc-afyantd2nvbc,2022,3
25413fce-daa6-4966-89bc-55e0298dff26,bs95qf2x-lhuu-ekl9-n8ls-ejol29iltu2o,2023,1
25413fce-daa6-4966-89bc-55e0298dff26,1441c1t8-k82c-gm4y-z019-rd4ui1ol8cx9,2023,2
25413fce-daa6-4966-89bc-55e0298dff26,ahmxc4p6-196j-aptp-ks6u-aglgwpz8khbj,2023,3
25413fce-daa6-4966-89bc-55e0298dff26,ghunb77o-teo5-y3ww-b0x1-s902aemnohae,2024,1
25413fce-daa6-4966-89bc-55e0298dff26,v5s6mwad-u3g9-qn1z-mait-x6q4ub2bdddd,2024,2
e7cc5ed2-0fd3-487f-b9e6-5cfeccfc586f,ubot4sud-smk9-4iji-qb6l-imx7npz3erx7,2019,1
e7cc5ed2-0fd3-487f-b9e6-5cfeccfc586f,wkiwx3lb-1pfd-ueo2-x7d6-0b0obfcbkf4a,2019,2
e7cc5ed2-0fd3-487f-b9e6-5cfeccfc586f,4lbxfsha-3bnu-rxly-7mr8-2cf5bxb1m750,2019,3
e7cc5ed2-0fd3-487f-b9e6-5cfeccfc586f,hfujyg6j-03aa-samn-r3rh-l15pqcy2fl5k,2019,4
e7cc5ed2-0fd3-487f-b9e6-5cfeccfc586f,meov5gih-dnf8-1cc8-2zh1-1paqmu48991y,2019,5
e7cc5ed2-0fd3-487f-b9e6-5cfeccfc586f,9t5k128z-fjaj-7xda-wd3i-soa9asnbjown,2019,6
e7cc5ed2-0fd3-487f-b9e6-5cfeccfc586f,aprkazzv-om0a-xaws-fzaw-0p1tamqkmsrj,2019,7
e7cc5ed2-0fd3-487f-b9e6-5cfeccfc586f,280aodwj-aw6o-60df-m50l-gme2k66zwfdu,2019,8
e7cc5ed2-0fd3-487f-b9e6-5cfeccfc586f,jpeijp27-c7ec-4py5-myq5-rhpheyji2xry,2020,1
e7cc5ed2-0fd3-487f-b9e6-5cfeccfc586f,06k5p0rl-y1ap-9sma-9n7z-6mc1tkmjn22o,2020,2
e7cc5ed2-0fd3-487f-b9e6-5cfeccfc586f,g2mgkdih-0wt6-4xlj-bo1j-d5zoma5yvgh6,2020,3
e7cc5ed2-0fd3-487f-b9e6-5cfeccfc586f,ac2ell2b-3kc1-h4b8-gsww-t6ky1akcs0s0,2020,4
e7cc5ed2-0fd3-487f-b9e6-5cfeccfc586f,zcrrc5bz-d7vx-0xh1-lmbg-cx1yp0e83xe2,2020,5
e7cc5ed2-0fd3-487f-b9e6-5cfeccfc586f,isd9o5nr-i2s8-wotg-e3ig-j3w0rczugk4p,2020,6
e7cc5ed2-0fd3-487f-b9e6-5cfeccfc586f,n3cxn94a-2rz0-okze-17qd-c5irg09jgokm,2020,7
bd90cd7b-1b4c-41e1-a343-0a79c3529dcd,igghkpsw-4z5r-fy12-2yj7-2lo9ml44wszg,1991,1
bd90cd7b-1b4c-41e1-a343-0a79c3529dcd,p75c104t-uach-odnp-bobk-hemh8o6lolwb,1991,2
bd90cd7b-1b4c-41e1-a343-0a79c3529dcd,bwcoa5m9-6m5x-y3sk-r1q3-gvvnawuaz5bl,1992,1
bd90cd7b-1b4c-41e1-a343-0a79c3529dcd,6106ayh4-bkzg-zjdh-ar6e-v5i0x3vadhlq,1992,2
bd90cd7b-1b4c-41e1-a343-0a79c3529dcd,01hk7w96-n7ez-hiz9-15h0-dpfk39jzomed,1993,1
bd90cd7b-1b4c-41e1-a343-0a79c3529dcd,9vyx02od-cluv-yejc-o4n0-u3qadhqwo9em,1993,2
bd90cd7b-1b4c-41e1-a343-0a79c3529dcd,byis0un6-brfb-howp-dsa8-3om5eticfrpe,1993,3
bd90cd7b-1b4c-41e1-a343-0a79c3529dcd,2251lbbz-7v0w-js9d-uyj0-68kigkq1j5y0,1993,4
